region_id,timestamp,val_SO2_mean,extra_rings_SO2_mean
SR,2018-07-01,2.0,1
SS,2018-07-01,2.0,1
ST,2018-07-01,2.75,2
SW,2018-07-01,2.0,1
SY,2018-07-01,1.5,1
TA,2018-07-01,8.0,0
TD,2018-07-01,2.0,1
TF,2018-07-01,1.5,2
TN,2018-07-01,3.0,1
TQ,2018-07-01,8.0,2
TR,2018-07-01,8.0,3
TS,2018-07-01,2.0,0
TW,2018-07-01,1.0,1
UB,2018-07-01,1.0,1
W,2018-07-01,1.0,0
WA,2018-07-01,3.5,1
WC,2018-07-01,3.0,0
WD,2018-07-01,2.0,1
WF,2018-07-01,3.5,1
WN,2018-07-01,3.5,1
WR,2018-07-01,1.5,2
WS,2018-07-01,2.333333333333333,2
WV,2018-07-01,1.5,2
YO,2018-07-01,3.25,1
ZE,2018-07-01,,2
AB,2018-07-02,3.0,2
AL,2018-07-02,1.5,2
B,2018-07-02,1.6666666666666667,2
BA,2018-07-02,7.0,1
BB,2018-07-02,2.0,2
BD,2018-07-02,1.0,1
BH,2018-07-02,1.0,1
BL,2018-07-02,3.0,1
BN,2018-07-02,4.0,0
BR,2018-07-02,2.75,2
BS,2018-07-02,7.0,1
BT,2018-07-02,1.3333333333333333,0
CA,2018-07-02,2.0,2
CB,2018-07-02,1.0,0
CF,2018-07-02,1.0,0
CH,2018-07-02,2.0,1
CM,2018-07-02,1.0,1
CO,2018-07-02,1.0,1
CR,2018-07-02,2.6,2
CT,2018-07-02,2.0,1
CV,2018-07-02,1.6666666666666667,2
CW,2018-07-02,2.1666666666666665,2
DA,2018-07-02,1.5,1
DD,2018-07-02,2.5,2
DE,2018-07-02,1.6666666666666667,1
DG,2018-07-02,2.5,2
DH,2018-07-02,2.0,1
DL,2018-07-02,2.0,1
DN,2018-07-02,2.0,0
DT,2018-07-02,7.0,1
DY,2018-07-02,2.5,2
E,2018-07-02,2.333333333333333,2
EC,2018-07-02,4.0,1
EH,2018-07-02,2.0,0
EN,2018-07-02,2.0,1
EX,2018-07-02,7.0,1
FK,2018-07-02,3.0,0
FY,2018-07-02,2.0,2
G,2018-07-02,3.0,1
GL,2018-07-02,4.0,2
GU,2018-07-02,2.0,1
GY,2018-07-02,,2
HA,2018-07-02,2.0,1
HD,2018-07-02,1.5,1
HG,2018-07-02,1.0,1
HP,2018-07-02,1.3333333333333333,2
HR,2018-07-02,2.0,2
HS,2018-07-02,,2
HU,2018-07-02,2.0,0
HX,2018-07-02,1.75,2
IG,2018-07-02,1.0,1
IM,2018-07-02,,2
IP,2018-07-02,1.0,1
IV,2018-07-02,3.0,2
JE,2018-07-02,,2
KA,2018-07-02,2.5,2
KT,2018-07-02,2.4,2
KW,2018-07-02,3.0,3
KY,2018-07-02,2.5,1
L,2018-07-02,2.0,0
LA,2018-07-02,1.6666666666666667,2
LD,2018-07-02,2.0,1
LE,2018-07-02,2.0,1
LL,2018-07-02,2.333333333333333,2
LN,2018-07-02,2.0,1
LS,2018-07-02,1.0,0
LU,2018-07-02,1.0,2
M,2018-07-02,3.0,0
ME,2018-07-02,2.0,0
MK,2018-07-02,1.5,2
ML,2018-07-02,2.5,1
N,2018-07-02,3.0,1
NE,2018-07-02,2.0,2
NG,2018-07-02,2.0,0
NN,2018-07-02,1.5,2
NP,2018-07-02,1.0,1
NR,2018-07-02,1.5,2
NW,2018-07-02,2.0,0
OL,2018-07-02,3.0,1
OX,2018-07-02,1.0,2
PA,2018-07-02,3.0,1
PE,2018-07-02,1.5,1
PH,2018-07-02,3.0,1
PL,2018-07-02,7.0,2
PO,2018-07-02,2.0,1
PR,2018-07-02,2.0,1
RG,2018-07-02,1.0,1
RH,2018-07-02,4.0,1
RM,2018-07-02,1.0,0
S,2018-07-02,1.5,0
SA,2018-07-02,2.5,0
SE,2018-07-02,2.5,1
SG,2018-07-02,1.0,1
SK,2018-07-02,2.0,1
SL,2018-07-02,2.0,2
SM,2018-07-02,3.0,2
SN,2018-07-02,3.0,2
SO,2018-07-02,1.0,0
SP,2018-07-02,1.0,1
SR,2018-07-02,2.0,1
SS,2018-07-02,1.5,1
ST,2018-07-02,2.0,2
SW,2018-07-02,3.0,1
SY,2018-07-02,2.5,1
TA,2018-07-02,7.0,0
TD,2018-07-02,2.0,1
TF,2018-07-02,2.5,2
TN,2018-07-02,3.0,1
TQ,2018-07-02,7.0,2
TR,2018-07-02,7.0,3
TS,2018-07-02,2.0,0
TW,2018-07-02,2.0,1
UB,2018-07-02,2.0,1
W,2018-07-02,2.0,0
WA,2018-07-02,2.5,1
WC,2018-07-02,4.0,0
WD,2018-07-02,2.0,1
WF,2018-07-02,1.5,1
WN,2018-07-02,2.5,1
WR,2018-07-02,2.5,2
WS,2018-07-02,1.6666666666666667,2
WV,2018-07-02,2.5,2
YO,2018-07-02,1.75,1
ZE,2018-07-02,,2
AB,2018-07-03,5.0,2
AL,2018-07-03,2.0,2
B,2018-07-03,2.0,2
BA,2018-07-03,7.0,1
BB,2018-07-03,2.333333333333333,2
BD,2018-07-03,1.0,1
BH,2018-07-03,1.5,1
BL,2018-07-03,5.0,1
BN,2018-07-03,2.0,0
BR,2018-07-03,1.25,2
BS,2018-07-03,7.0,1
BT,2018-07-03,1.6666666666666667,0
CA,2018-07-03,1.5,2
CB,2018-07-03,1.0,0
CF,2018-07-03,1.0,0
CH,2018-07-03,1.0,1
CM,2018-07-03,0.5,1
CO,2018-07-03,1.0,1
CR,2018-07-03,1.2,2
CT,2018-07-03,1.0,1
CV,2018-07-03,2.0,2
CW,2018-07-03,1.8333333333333333,2
DA,2018-07-03,0.5,1
DD,2018-07-03,3.5,2
DE,2018-07-03,2.0,1
DG,2018-07-03,3.5,2
DH,2018-07-03,1.0,1
DL,2018-07-03,1.0,1
DN,2018-07-03,1.0,0
DT,2018-07-03,7.0,1
DY,2018-07-03,1.0,2
E,2018-07-03,1.6666666666666667,2
EC,2018-07-03,2.0,1
EH,2018-07-03,2.0,0
EN,2018-07-03,3.0,1
EX,2018-07-03,7.0,1
FK,2018-07-03,5.0,0
FY,2018-07-03,1.0,2
G,2018-07-03,5.0,1
GL,2018-07-03,4.0,2
GU,2018-07-03,1.6666666666666667,1
GY,2018-07-03,,2
HA,2018-07-03,2.0,1
HD,2018-07-03,1.5,1
HG,2018-07-03,1.0,1
HP,2018-07-03,2.0,2
HR,2018-07-03,1.0,2
HS,2018-07-03,,2
HU,2018-07-03,1.0,0
HX,2018-07-03,2.25,2
IG,2018-07-03,0.0,1
IM,2018-07-03,,2
IP,2018-07-03,1.0,1
IV,2018-07-03,5.0,2
JE,2018-07-03,,2
KA,2018-07-03,3.5,2
KT,2018-07-03,1.6,2
KW,2018-07-03,5.0,3
KY,2018-07-03,3.5,1
L,2018-07-03,1.0,0
LA,2018-07-03,1.0,2
LD,2018-07-03,1.0,1
LE,2018-07-03,3.0,1
LL,2018-07-03,1.0,2
LN,2018-07-03,2.0,1
LS,2018-07-03,1.0,0
LU,2018-07-03,1.0,2
M,2018-07-03,5.0,0
ME,2018-07-03,1.0,0
MK,2018-07-03,2.0,2
ML,2018-07-03,3.5,1
N,2018-07-03,2.5,1
NE,2018-07-03,1.5,2
NG,2018-07-03,3.0,0
NN,2018-07-03,2.0,2
NP,2018-07-03,1.0,1
NR,2018-07-03,2.0,2
NW,2018-07-03,3.0,0
OL,2018-07-03,5.0,1
OX,2018-07-03,1.5,2
PA,2018-07-03,5.0,1
PE,2018-07-03,2.0,1
PH,2018-07-03,5.0,1
PL,2018-07-03,7.0,2
PO,2018-07-03,1.6666666666666667,1
PR,2018-07-03,1.0,1
RG,2018-07-03,1.5,1
RH,2018-07-03,2.0,1
RM,2018-07-03,0.0,0
S,2018-07-03,1.5,0
SA,2018-07-03,1.0,0
SE,2018-07-03,1.0,1
SG,2018-07-03,1.0,1
SK,2018-07-03,2.6666666666666665,1
SL,2018-07-03,1.8,2
SM,2018-07-03,1.5,2
SN,2018-07-03,3.333333333333333,2
SO,2018-07-03,1.5,0
SP,2018-07-03,1.5,1
SR,2018-07-03,1.0,1
SS,2018-07-03,0.5,1
ST,2018-07-03,2.75,2
SW,2018-07-03,1.5,1
SY,2018-07-03,1.0,1
TA,2018-07-03,7.0,0
TD,2018-07-03,2.0,1
TF,2018-07-03,1.0,2
TN,2018-07-03,1.5,1
TQ,2018-07-03,7.0,2
TR,2018-07-03,7.0,3
TS,2018-07-03,1.0,0
TW,2018-07-03,1.0,1
UB,2018-07-03,1.0,1
W,2018-07-03,1.0,0
WA,2018-07-03,3.0,1
WC,2018-07-03,2.0,0
WD,2018-07-03,3.0,1
WF,2018-07-03,1.25,1
WN,2018-07-03,3.0,1
WR,2018-07-03,1.0,2
WS,2018-07-03,2.0,2
WV,2018-07-03,1.0,2
YO,2018-07-03,1.0,1
ZE,2018-07-03,,2
AB,2018-07-04,15.0,2
AL,2018-07-04,3.0,2
B,2018-07-04,2.333333333333333,2
BA,2018-07-04,8.0,1
BB,2018-07-04,3.0,2
BD,2018-07-04,3.0,1
BH,2018-07-04,1.5,1
BL,2018-07-04,3.0,1
BN,2018-07-04,2.0,0
BR,2018-07-04,1.5,2
BS,2018-07-04,8.0,1
BT,2018-07-04,1.3333333333333333,0
CA,2018-07-04,2.5,2
CB,2018-07-04,1.0,0
CF,2018-07-04,1.0,0
CH,2018-07-04,3.0,1
CM,2018-07-04,1.0,1
CO,2018-07-04,1.0,1
CR,2018-07-04,1.4,2
CT,2018-07-04,1.0,1
CV,2018-07-04,2.333333333333333,2
CW,2018-07-04,2.1666666666666665,2
DA,2018-07-04,1.0,1
DD,2018-07-04,8.5,2
DE,2018-07-04,2.333333333333333,1
DG,2018-07-04,8.5,2
DH,2018-07-04,3.0,1
DL,2018-07-04,3.0,1
DN,2018-07-04,7.0,0
DT,2018-07-04,8.0,1
DY,2018-07-04,1.0,2
E,2018-07-04,2.6666666666666665,2
EC,2018-07-04,2.0,1
EH,2018-07-04,2.0,0
EN,2018-07-04,5.0,1
EX,2018-07-04,8.0,1
FK,2018-07-04,15.0,0
FY,2018-07-04,3.0,2
G,2018-07-04,15.0,1
GL,2018-07-04,4.5,2
GU,2018-07-04,1.6666666666666667,1
GY,2018-07-04,,2
HA,2018-07-04,3.0,1
HD,2018-07-04,2.5,1
HG,2018-07-04,3.0,1
HP,2018-07-04,2.6666666666666665,2
HR,2018-07-04,1.0,2
HS,2018-07-04,,2
HU,2018-07-04,2.0,0
HX,2018-07-04,2.75,2
IG,2018-07-04,1.0,1
IM,2018-07-04,,2
IP,2018-07-04,1.0,1
IV,2018-07-04,15.0,2
JE,2018-07-04,,2
KA,2018-07-04,8.5,2
KT,2018-07-04,1.6,2
KW,2018-07-04,15.0,3
KY,2018-07-04,8.5,1
L,2018-07-04,3.0,0
LA,2018-07-04,3.0,2
LD,2018-07-04,1.0,1
LE,2018-07-04,2.0,1
LL,2018-07-04,1.6666666666666667,2
LN,2018-07-04,4.5,1
LS,2018-07-04,3.0,0
LU,2018-07-04,1.0,2
M,2018-07-04,3.0,0
ME,2018-07-04,1.0,0
MK,2018-07-04,1.5,2
ML,2018-07-04,8.5,1
N,2018-07-04,3.5,1
NE,2018-07-04,2.5,2
NG,2018-07-04,2.0,0
NN,2018-07-04,1.5,2
NP,2018-07-04,1.0,1
NR,2018-07-04,1.5,2
NW,2018-07-04,5.0,0
OL,2018-07-04,3.0,1
OX,2018-07-04,1.5,2
PA,2018-07-04,15.0,1
PE,2018-07-04,1.5,1
PH,2018-07-04,15.0,1
PL,2018-07-04,8.0,2
PO,2018-07-04,1.6666666666666667,1
PR,2018-07-04,3.0,1
RG,2018-07-04,1.5,1
RH,2018-07-04,2.0,1
RM,2018-07-04,1.0,0
S,2018-07-04,2.5,0
SA,2018-07-04,1.0,0
SE,2018-07-04,1.5,1
SG,2018-07-04,1.0,1
SK,2018-07-04,2.6666666666666665,1
SL,2018-07-04,2.2,2
SM,2018-07-04,1.5,2
SN,2018-07-04,3.6666666666666665,2
SO,2018-07-04,1.5,0
SP,2018-07-04,1.5,1
SR,2018-07-04,3.0,1
SS,2018-07-04,1.0,1
ST,2018-07-04,2.5,2
SW,2018-07-04,1.5,1
SY,2018-07-04,1.0,1
TA,2018-07-04,8.0,0
TD,2018-07-04,2.0,1
TF,2018-07-04,1.0,2
TN,2018-07-04,1.5,1
TQ,2018-07-04,8.0,2
TR,2018-07-04,8.0,3
TS,2018-07-04,3.0,0
TW,2018-07-04,1.0,1
UB,2018-07-04,1.0,1
W,2018-07-04,1.0,0
WA,2018-07-04,3.0,1
WC,2018-07-04,2.0,0
WD,2018-07-04,5.0,1
WF,2018-07-04,3.75,1
WN,2018-07-04,3.0,1
WR,2018-07-04,1.0,2
WS,2018-07-04,2.333333333333333,2
WV,2018-07-04,1.0,2
YO,2018-07-04,3.75,1
ZE,2018-07-04,,2
AB,2018-07-05,1.0,2
AL,2018-07-05,3.0,2
B,2018-07-05,2.333333333333333,2
BA,2018-07-05,5.0,1
BB,2018-07-05,2.0,2
BD,2018-07-05,2.0,1
BH,2018-07-05,1.0,1
BL,2018-07-05,2.0,1
BN,2018-07-05,1.0,0
BR,2018-07-05,1.0,2
BS,2018-07-05,5.0,1
BT,2018-07-05,1.3333333333333333,0
CA,2018-07-05,3.5,2
CB,2018-07-05,1.0,0
CF,2018-07-05,1.0,0
CH,2018-07-05,2.0,1
CM,2018-07-05,1.0,1
CO,2018-07-05,1.0,1
CR,2018-07-05,1.0,2
CT,2018-07-05,1.0,1
CV,2018-07-05,2.333333333333333,2
CW,2018-07-05,1.6666666666666667,2
DA,2018-07-05,1.0,1
DD,2018-07-05,2.0,2
DE,2018-07-05,2.333333333333333,1
DG,2018-07-05,2.0,2
DH,2018-07-05,4.0,1
DL,2018-07-05,4.0,1
DN,2018-07-05,4.0,0
DT,2018-07-05,5.0,1
DY,2018-07-05,1.0,2
E,2018-07-05,2.333333333333333,2
EC,2018-07-05,1.0,1
EH,2018-07-05,3.0,0
EN,2018-07-05,5.0,1
EX,2018-07-05,5.0,1
FK,2018-07-05,1.0,0
FY,2018-07-05,2.0,2
G,2018-07-05,1.0,1
GL,2018-07-05,3.0,2
GU,2018-07-05,1.0,1
GY,2018-07-05,,2
HA,2018-07-05,3.0,1
HD,2018-07-05,2.0,1
HG,2018-07-05,2.0,1
HP,2018-07-05,2.333333333333333,2
HR,2018-07-05,1.0,2
HS,2018-07-05,,2
HU,2018-07-05,3.0,0
HX,2018-07-05,2.0,2
IG,2018-07-05,1.0,1
IM,2018-07-05,,2
IP,2018-07-05,1.0,1
IV,2018-07-05,1.0,2
JE,2018-07-05,,2
KA,2018-07-05,2.0,2
KT,2018-07-05,1.0,2
KW,2018-07-05,1.0,3
KY,2018-07-05,2.0,1
L,2018-07-05,2.0,0
LA,2018-07-05,2.6666666666666665,2
LD,2018-07-05,1.0,1
LE,2018-07-05,3.0,1
LL,2018-07-05,1.3333333333333333,2
LN,2018-07-05,3.5,1
LS,2018-07-05,2.0,0
LU,2018-07-05,1.0,2
M,2018-07-05,2.0,0
ME,2018-07-05,1.0,0
MK,2018-07-05,2.0,2
ML,2018-07-05,2.0,1
N,2018-07-05,3.0,1
NE,2018-07-05,3.5,2
NG,2018-07-05,3.0,0
NN,2018-07-05,2.0,2
NP,2018-07-05,1.0,1
NR,2018-07-05,2.0,2
NW,2018-07-05,5.0,0
OL,2018-07-05,2.0,1
OX,2018-07-05,1.0,2
PA,2018-07-05,1.0,1
PE,2018-07-05,2.0,1
PH,2018-07-05,1.0,1
PL,2018-07-05,5.0,2
PO,2018-07-05,1.0,1
PR,2018-07-05,2.0,1
RG,2018-07-05,1.0,1
RH,2018-07-05,1.0,1
RM,2018-07-05,1.0,0
S,2018-07-05,2.0,0
SA,2018-07-05,1.0,0
SE,2018-07-05,1.0,1
SG,2018-07-05,1.0,1
SK,2018-07-05,2.0,1
SL,2018-07-05,1.8,2
SM,2018-07-05,1.0,2
SN,2018-07-05,2.333333333333333,2
SO,2018-07-05,1.0,0
SP,2018-07-05,1.0,1
SR,2018-07-05,4.0,1
SS,2018-07-05,1.0,1
ST,2018-07-05,2.25,2
SW,2018-07-05,1.0,1
SY,2018-07-05,1.0,1
TA,2018-07-05,5.0,0
TD,2018-07-05,3.0,1
TF,2018-07-05,1.0,2
TN,2018-07-05,1.0,1
TQ,2018-07-05,5.0,2
TR,2018-07-05,5.0,3
TS,2018-07-05,4.0,0
TW,2018-07-05,1.0,1
UB,2018-07-05,1.0,1
W,2018-07-05,1.0,0
WA,2018-07-05,2.0,1
WC,2018-07-05,1.0,0
WD,2018-07-05,5.0,1
WF,2018-07-05,2.5,1
WN,2018-07-05,2.0,1
WR,2018-07-05,1.0,2
WS,2018-07-05,2.333333333333333,2
WV,2018-07-05,1.0,2
YO,2018-07-05,3.25,1
ZE,2018-07-05,,2
AB,2018-07-06,1.0,2
AL,2018-07-06,2.0,2
B,2018-07-06,1.6666666666666667,2
BA,2018-07-06,4.0,1
BB,2018-07-06,1.6666666666666667,2
BD,2018-07-06,1.0,1
BH,2018-07-06,1.0,1
BL,2018-07-06,2.0,1
BN,2018-07-06,1.0,0
BR,2018-07-06,1.5,2
BS,2018-07-06,4.0,1
BT,2018-07-06,1.6666666666666667,0
CA,2018-07-06,1.5,2
CB,2018-07-06,1.0,0
CF,2018-07-06,0.0,0
CH,2018-07-06,2.0,1
CM,2018-07-06,1.0,1
CO,2018-07-06,1.0,1
CR,2018-07-06,1.4,2
CT,2018-07-06,2.0,1
CV,2018-07-06,1.6666666666666667,2
CW,2018-07-06,1.3333333333333333,2
DA,2018-07-06,1.5,1
DD,2018-07-06,1.5,2
DE,2018-07-06,1.6666666666666667,1
DG,2018-07-06,1.5,2
DH,2018-07-06,1.0,1
DL,2018-07-06,1.0,1
DN,2018-07-06,2.0,0
DT,2018-07-06,4.0,1
DY,2018-07-06,1.0,2
E,2018-07-06,2.0,2
EC,2018-07-06,2.0,1
EH,2018-07-06,2.0,0
EN,2018-07-06,3.0,1
EX,2018-07-06,4.0,1
FK,2018-07-06,1.0,0
FY,2018-07-06,2.0,2
G,2018-07-06,1.0,1
GL,2018-07-06,2.0,2
GU,2018-07-06,1.0,1
GY,2018-07-06,,2
HA,2018-07-06,2.0,1
HD,2018-07-06,1.0,1
HG,2018-07-06,1.0,1
HP,2018-07-06,1.6666666666666667,2
HR,2018-07-06,0.6666666666666666,2
HS,2018-07-06,,2
HU,2018-07-06,3.0,0
HX,2018-07-06,1.25,2
IG,2018-07-06,1.0,1
IM,2018-07-06,,2
IP,2018-07-06,1.0,1
IV,2018-07-06,1.0,2
JE,2018-07-06,,2
KA,2018-07-06,1.5,2
KT,2018-07-06,1.2,2
KW,2018-07-06,1.0,3
KY,2018-07-06,1.5,1
L,2018-07-06,2.0,0
LA,2018-07-06,1.3333333333333333,2
LD,2018-07-06,0.6666666666666666,1
LE,2018-07-06,3.0,1
LL,2018-07-06,1.3333333333333333,2
LN,2018-07-06,2.5,1
LS,2018-07-06,1.0,0
LU,2018-07-06,1.0,2
M,2018-07-06,2.0,0
ME,2018-07-06,2.0,0
MK,2018-07-06,2.0,2
ML,2018-07-06,1.5,1
N,2018-07-06,2.5,1
NE,2018-07-06,1.5,2
NG,2018-07-06,3.0,0
NN,2018-07-06,2.0,2
NP,2018-07-06,0.0,1
NR,2018-07-06,2.0,2
NW,2018-07-06,3.0,0
OL,2018-07-06,2.0,1
OX,2018-07-06,1.0,2
PA,2018-07-06,1.0,1
PE,2018-07-06,2.0,1
PH,2018-07-06,1.0,1
PL,2018-07-06,4.0,2
PO,2018-07-06,1.0,1
PR,2018-07-06,2.0,1
RG,2018-07-06,1.0,1
RH,2018-07-06,1.0,1
RM,2018-07-06,1.0,0
S,2018-07-06,1.0,0
SA,2018-07-06,1.0,0
SE,2018-07-06,1.5,1
SG,2018-07-06,1.0,1
SK,2018-07-06,1.3333333333333333,1
SL,2018-07-06,1.4,2
SM,2018-07-06,1.5,2
SN,2018-07-06,2.0,2
SO,2018-07-06,1.0,0
SP,2018-07-06,1.0,1
SR,2018-07-06,1.0,1
SS,2018-07-06,1.5,1
ST,2018-07-06,1.75,2
SW,2018-07-06,1.5,1
SY,2018-07-06,1.0,1
TA,2018-07-06,4.0,0
TD,2018-07-06,2.0,1
TF,2018-07-06,1.0,2
TN,2018-07-06,1.5,1
TQ,2018-07-06,4.0,2
TR,2018-07-06,4.0,3
TS,2018-07-06,1.0,0
TW,2018-07-06,1.0,1
UB,2018-07-06,1.0,1
W,2018-07-06,1.0,0
WA,2018-07-06,2.0,1
WC,2018-07-06,2.0,0
WD,2018-07-06,3.0,1
WF,2018-07-06,1.25,1
WN,2018-07-06,2.0,1
WR,2018-07-06,1.0,2
WS,2018-07-06,1.6666666666666667,2
WV,2018-07-06,1.0,2
YO,2018-07-06,1.75,1
ZE,2018-07-06,,2
AB,2018-07-07,2.0,2
AL,2018-07-07,2.0,2
B,2018-07-07,1.3333333333333333,2
BA,2018-07-07,3.0,1
BB,2018-07-07,1.6666666666666667,2
BD,2018-07-07,2.0,1
BH,2018-07-07,1.0,1
BL,2018-07-07,2.0,1
BN,2018-07-07,1.0,0
BR,2018-07-07,1.5,2
BS,2018-07-07,3.0,1
BT,2018-07-07,1.0,0
CA,2018-07-07,2.0,2
CB,2018-07-07,1.0,0
CF,2018-07-07,1.0,0
CH,2018-07-07,1.0,1
CM,2018-07-07,0.5,1
CO,2018-07-07,1.0,1
CR,2018-07-07,1.4,2
CT,2018-07-07,1.0,1
CV,2018-07-07,1.3333333333333333,2
CW,2018-07-07,1.3333333333333333,2
DA,2018-07-07,0.5,1
DD,2018-07-07,2.5,2
DE,2018-07-07,1.3333333333333333,1
DG,2018-07-07,2.5,2
DH,2018-07-07,1.0,1
DL,2018-07-07,1.0,1
DN,2018-07-07,5.0,0
DT,2018-07-07,3.0,1
DY,2018-07-07,1.5,2
E,2018-07-07,2.333333333333333,2
EC,2018-07-07,4.0,1
EH,2018-07-07,3.0,0
EN,2018-07-07,3.0,1
EX,2018-07-07,3.0,1
FK,2018-07-07,2.0,0
FY,2018-07-07,1.0,2
G,2018-07-07,2.0,1
GL,2018-07-07,2.0,2
GU,2018-07-07,1.0,1
GY,2018-07-07,,2
HA,2018-07-07,2.0,1
HD,2018-07-07,1.0,1
HG,2018-07-07,2.0,1
HP,2018-07-07,1.6666666666666667,2
HR,2018-07-07,1.3333333333333333,2
HS,2018-07-07,,2
HU,2018-07-07,2.0,0
HX,2018-07-07,1.5,2
IG,2018-07-07,0.0,1
IM,2018-07-07,,2
IP,2018-07-07,1.0,1
IV,2018-07-07,2.0,2
JE,2018-07-07,,2
KA,2018-07-07,2.5,2
KT,2018-07-07,1.6,2
KW,2018-07-07,2.0,3
KY,2018-07-07,2.5,1
L,2018-07-07,1.0,0
LA,2018-07-07,1.3333333333333333,2
LD,2018-07-07,1.3333333333333333,1
LE,2018-07-07,2.0,1
LL,2018-07-07,1.3333333333333333,2
LN,2018-07-07,3.5,1
LS,2018-07-07,2.0,0
LU,2018-07-07,1.0,2
M,2018-07-07,2.0,0
ME,2018-07-07,1.0,0
MK,2018-07-07,1.5,2
ML,2018-07-07,2.5,1
N,2018-07-07,3.5,1
NE,2018-07-07,2.0,2
NG,2018-07-07,2.0,0
NN,2018-07-07,1.5,2
NP,2018-07-07,1.0,1
NR,2018-07-07,1.5,2
NW,2018-07-07,3.0,0
OL,2018-07-07,2.0,1
OX,2018-07-07,1.0,2
PA,2018-07-07,2.0,1
PE,2018-07-07,1.5,1
PH,2018-07-07,2.0,1
PL,2018-07-07,3.0,2
PO,2018-07-07,1.0,1
PR,2018-07-07,1.0,1
RG,2018-07-07,1.0,1
RH,2018-07-07,1.0,1
RM,2018-07-07,0.0,0
S,2018-07-07,1.0,0
SA,2018-07-07,1.5,0
SE,2018-07-07,2.0,1
SG,2018-07-07,1.0,1
SK,2018-07-07,1.3333333333333333,1
SL,2018-07-07,1.4,2
SM,2018-07-07,2.5,2
SN,2018-07-07,1.6666666666666667,2
SO,2018-07-07,1.0,0
SP,2018-07-07,1.0,1
SR,2018-07-07,1.0,1
SS,2018-07-07,0.5,1
ST,2018-07-07,1.5,2
SW,2018-07-07,2.5,1
SY,2018-07-07,1.5,1
TA,2018-07-07,3.0,0
TD,2018-07-07,3.0,1
TF,2018-07-07,1.5,2
TN,2018-07-07,1.0,1
TQ,2018-07-07,3.0,2
TR,2018-07-07,3.0,3
TS,2018-07-07,1.0,0
TW,2018-07-07,1.0,1
UB,2018-07-07,1.0,1
W,2018-07-07,1.0,0
WA,2018-07-07,1.5,1
WC,2018-07-07,4.0,0
WD,2018-07-07,3.0,1
WF,2018-07-07,2.25,1
WN,2018-07-07,1.5,1
WR,2018-07-07,1.5,2
WS,2018-07-07,1.3333333333333333,2
WV,2018-07-07,1.5,2
YO,2018-07-07,2.5,1
ZE,2018-07-07,,2
AB,2018-07-08,0.0,2
AL,2018-07-08,2.0,2
B,2018-07-08,2.0,2
BA,2018-07-08,4.0,1
BB,2018-07-08,1.6666666666666667,2
BD,2018-07-08,1.0,1
BH,2018-07-08,0.5,1
BL,2018-07-08,2.0,1
BN,2018-07-08,2.0,0
BR,2018-07-08,1.25,2
BS,2018-07-08,4.0,1
BT,2018-07-08,1.0,0
CA,2018-07-08,2.5,2
CB,2018-07-08,2.0,0
CF,2018-07-08,1.0,0
CH,2018-07-08,2.0,1
CM,2018-07-08,1.0,1
CO,2018-07-08,2.0,1
CR,2018-07-08,1.2,2
CT,2018-07-08,1.0,1
CV,2018-07-08,2.0,2
CW,2018-07-08,1.3333333333333333,2
DA,2018-07-08,0.5,1
DD,2018-07-08,1.5,2
DE,2018-07-08,2.0,1
DG,2018-07-08,1.5,2
DH,2018-07-08,2.0,1
DL,2018-07-08,2.0,1
DN,2018-07-08,4.0,0
DT,2018-07-08,4.0,1
DY,2018-07-08,1.0,2
E,2018-07-08,1.3333333333333333,2
EC,2018-07-08,2.0,1
EH,2018-07-08,3.0,0
EN,2018-07-08,2.0,1
EX,2018-07-08,4.0,1
FK,2018-07-08,0.0,0
FY,2018-07-08,2.0,2
G,2018-07-08,0.0,1
GL,2018-07-08,2.5,2
GU,2018-07-08,1.0,1
GY,2018-07-08,,2
HA,2018-07-08,1.5,1
HD,2018-07-08,1.0,1
HG,2018-07-08,1.0,1
HP,2018-07-08,1.0,2
HR,2018-07-08,1.0,2
HS,2018-07-08,,2
HU,2018-07-08,1.0,0
HX,2018-07-08,1.25,2
IG,2018-07-08,0.0,1
IM,2018-07-08,,2
IP,2018-07-08,2.0,1
IV,2018-07-08,0.0,2
JE,2018-07-08,,2
KA,2018-07-08,1.5,2
KT,2018-07-08,1.2,2
KW,2018-07-08,0.0,3
KY,2018-07-08,1.5,1
L,2018-07-08,2.0,0
LA,2018-07-08,1.6666666666666667,2
LD,2018-07-08,1.0,1
LE,2018-07-08,4.0,1
LL,2018-07-08,1.3333333333333333,2
LN,2018-07-08,4.0,1
LS,2018-07-08,1.0,0
LU,2018-07-08,2.0,2
M,2018-07-08,2.0,0
ME,2018-07-08,1.0,0
MK,2018-07-08,3.0,2
ML,2018-07-08,1.5,1
N,2018-07-08,2.0,1
NE,2018-07-08,2.5,2
NG,2018-07-08,4.0,0
NN,2018-07-08,3.0,2
NP,2018-07-08,1.0,1
NR,2018-07-08,3.0,2
NW,2018-07-08,2.0,0
OL,2018-07-08,2.0,1
OX,2018-07-08,0.5,2
PA,2018-07-08,0.0,1
PE,2018-07-08,3.0,1
PH,2018-07-08,0.0,1
PL,2018-07-08,4.0,2
PO,2018-07-08,1.0,1
PR,2018-07-08,2.0,1
RG,2018-07-08,0.5,1
RH,2018-07-08,2.0,1
RM,2018-07-08,0.0,0
S,2018-07-08,1.0,0
